会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,sku,好评度,评价关键词,评论类型,该类型评论数
凌***Q,,5星,1第一次买相机，用起来顺手，颜值高，小白拍宠物也好看，成像清晰，机身灵巧轻便 。,2026-01-09,,1,,,R50白色R50单机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_q5vay8jij05yuj,,5星,性价比很高，操作简单，小巧轻便，很适合带出去旅游，对于一个摄影小白来说非常好上手，适合用来摄影入门，黑色很有质感，搭配的旅行套餐很齐，我自己也对比了很多，最后还是觉得选择这个，到手觉得很值,2026-01-27,,,,,R50黑色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
椒***糖,,5星,喜欢这个相机📷，佳能相机画质细腻，色彩还原真实，操作流畅易上手。日常记录与专业创作皆能胜任，是值得信赖的摄影伙伴。,2025-12-23,,,,,R50黑色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
love258yq,,5星,机子很轻，颜值也很高，拍照清晰，使用也很方便，爱了爱了😍,2026-01-02,,,,,R50白色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
xfj1z85oj76q3g,,5星,对比了好几款入门微单最终选了R50，果然没让人失望!对焦快、连拍稳，视频能力也很能打，对于预算有限又想体验微单的新手来说，这台真的是闭眼入的选择!用了俩天天拍了好几张照片，非常好看！！,2026-02-01,,,,,R50黑色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
fy5524in8gjz20,,5星,"考虑了很久终于入手佳能r50，新手还在研究当中，对新手还是挺友好的
产品包装：包装很棒
外形外观：轻便携带
成像效果：新手也能拍出大片感觉
反应速度：反应速度快
便携性能：日常出门玩背出门拍照片很方便
其他特色：外型好看经典款",2025-12-26,,,,,R50黑色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
Sun-Dog,,5星,画质真的惊艳！色彩还原自然通透，细节拉满，暗部细节也能清晰呈现，直出就像加了漶镜。机身權甲面巧便携，揣进背包毫无负担，出门旅行、扫街随拿随拍，再也不用扛沉重设备啦～朋友圈点赞爆了,2026-01-17,,,,,R50白色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
娜***v,,5星,相机画质清晰，对焦迅速，操作简单，电池续航不错，配件齐全，物流快，包装严实，整体很满意。相机用着很顺手，拍风景人像都好看，对焦稳。包装到位，物流快，商家服务好,2026-01-05,,1,,,R50黑色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
j***c,,5星,"买一台佳能R50,
新手小白的最爱！",2026-01-06,,,,,R50黑色单机身+RF50F1.8256G进阶套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
2gbmzlzmys465k,,5星,"产品包装：精美 保护措施非常好 很大一个箱子里面还有一个小箱子
外形外观：小巧 方便携带
成像效果：成像清晰
其他特色：其他设备齐全 不用担心设备不齐全用不了相机",2026-02-03,,,,,R50白色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_159468zee,,5星,终于到手这款相机！机身手感很扎实，重量刚好不会压手，出门带一天也不觉得累。试拍了几组照片，色彩还原度很高，对焦速度快到惊喜，抓拍完全不费劲。新手友好，性价比直接拉满，真心推荐！,2026-01-04,,,,,R50白色单机身+RF50F1.8256G进阶套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
陈***魔,,5星,小痰盂，拍人物照，宠物萌照，超级棒。  机身小巧，白色很喜欢，重量轻，使用很方便。  购买套餐，电池，存储卡都配全了，货到直接使用，赞👍,2026-02-05,,1,,,R50黑色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
鹿***-,,5星,佳能R50轻巧却强悍，画质细腻色彩真实。对焦迅速精准，人眼追踪尤其出色，新手也能轻松拍出好照片。翻转屏和智能引导系统让创作更自由，是入门微单中的惊喜之选！,2026-01-03,,,,,R50黑色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
L***子,,5星,宝贝收到了！非常出乎意料，非常惊喜！下次还会来的～好卖家，继续关注！全五分好评！,2026-01-30,,1,,,R50白色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_0w8d651z962aih,,5星,相机包装很好，安全放心。白色相机外形好看很精致，送了几个滤镜，还有相机包。成像效果也不错，很清晰。相机自重比较轻，跨在脖子上不勒，手上拿着不费力。用一段时间再来评价。,2026-01-18,,,,,R50白色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_pzjMjXisOuhr,,5星,相机非常的清晰，还送了很多的赠品，都不用自己单买壳子了，如果单拍景色和人像还不错，如果要进阶的话，可以再配一个新的镜头.拍出来特别的漂亮,2026-01-26,,,,,R50白色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
梁***颖,,5星,"想了很久了，终于佳能R50到了，机身小巧玲珑，
也方便携带，对我这个新手来说没有压力，画质完全超出预期，拍的还挺清晰，无论是风景还是人照，还挺好看的，对焦也又快又准，新手来说快速出片。我要赶紧去试一下了",2025-12-26,,,,,R50黑色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_186086mho,,5星,小白第一次买相机，选了这个入门款的，物流非常快，昨天晚上下的单，今天中午就送到了，还特意用双层箱子包装，塞了一大堆防撞塑料。礼包很丰富什么都有，相机外观也非常好看，随便朝窗外拍了几张，还有好多功能不知道，后面还得慢慢学习。,2025-12-24,,1,,,R50黑色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_180860sor,,5星,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物这质量真是太意外了，实物美美哒，触感很好，很推荐哦~,2026-01-02,,,,,R50黑色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
1af8x9rbpu97mo,,5星,"相机小巧轻便，对焦快，画质很好，新手也能轻松上手。
包装完好，发货快，客服回复及时，整体很满意。",2025-12-28,,,,,R50黑色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
眼里有辛辛_,,5星,佳能 R50 新手友好天花板！机身超轻女生单手无压力，翻转屏自拍超方便，佳能直出肤色自然通透，不用后期直接发圈，对焦快还能识别人宠，太值了！,2026-01-05,,1,,,R50黑色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
h***v,,5星,很好看，颜色很好看，配的包也很不错，试了一下，拍照也很好，花拍的颜色，细节都很饱满，成像效果也很好，可以很方便的传在手机电脑上,2026-02-02,,,,,R50白色18-45套机128G基础套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
梦Mery,,5星,收到宝贝啦！颜值真的超级高，外观又好看又轻便，配上我的小痰盂镜头简直绝了，原图直出哈。爱了爱了！,2025-12-26,1,,,,R50白色R50单机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
j***s,,5星,宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！质量非常好，客服态度非常非常赞，有问题及时给解决了强烈推荐这家店的商品，物美价廉，质量可靠。物流快，商家服务好，售后有保障。,2026-01-02,,,,,R50黑色R5018-45镜头套机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_157308pte,,5星,纠结了好久终于入了佳能R50，黑色颜值绝了，拿在手里质感超棒。新手友好度满分，全自动模式随便拍都不翻车，手动档调参数也不复杂。,2026-01-31,,1,,,R50黑色R50单机,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
jd_869qr1vcv1gjoi,,5星,佳能R50太香了！机身小巧轻便，操作简单易上手，小白也能直出好片，人像肤色还原超自然，对焦快抓拍稳，日常记录、拍娃拍景都适配，性价比拉满，五星推荐！,2026-01-24,,,,,R50白色18-45套机256G旅拍套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
dDmvoYeRecyM,,5星,机身轻便易操作，对焦快准，画质清晰色彩正，连拍和视频表现都很稳，续航够用，性价比拉满，日常拍娃、扫街、旅行都适配，太香了！,2026-02-02,,,,,R50白色单机身+RF50F1.8256G进阶套装,https://item.jd.com/100044817308.html,【佳能EOS R50】佳能（Canon）R50微单相机 旅行拍照摄影专用照相机 4K高清视频拍摄 入门级半画幅相机 佳能r50白色18-45mm套机【行情 报价 价格 评测】-京东,100044817308,,,,
